trending_date,category_name,views,avg_likes,num_trending_videos
2018-06-08,People & Blogs,61661305,292824.2727272727,11
2018-06-08,Pets & Animals,12004733,37148.75,4
2018-06-08,Science & Technology,31191557,70680.44444444444,9
2018-06-08,Sports,16142226,79662.33333333333,6
2018-06-08,Travel & Events,1012489,27171.0,1
2018-06-09,Comedy,40812162,87847.0,16
2018-06-09,Education,8149112,86681.8,5
2018-06-09,Entertainment,205005504,93547.74509803922,51
2018-06-09,Film & Animation,135133473,159501.6875,16
2018-06-09,Gaming,39643233,189359.75,8
2018-06-09,Howto & Style,40381943,91339.57894736843,19
2018-06-09,Music,498578615,323135.21153846156,52
2018-06-09,News & Politics,3708637,14856.666666666666,3
2018-06-09,People & Blogs,65673629,304808.7272727273,11
2018-06-09,Pets & Animals,12138544,37454.0,4
2018-06-09,Science & Technology,24633318,69086.0,8
2018-06-09,Sports,16837425,81466.0,6
2018-06-09,Travel & Events,1061655,27984.0,1
2018-06-10,Comedy,44706030,98250.5294117647,17
2018-06-10,Education,3582192,49238.75,4
2018-06-10,Entertainment,179157665,80942.88,50
2018-06-10,Film & Animation,87603538,124012.625,16
2018-06-10,Gaming,37239541,125960.7,10
2018-06-10,Howto & Style,41671406,100252.66666666667,18
2018-06-10,Music,463217828,293854.0588235294,51
2018-06-10,News & Politics,4206456,20241.0,3
2018-06-10,People & Blogs,67498856,292271.1666666667,12
2018-06-10,Pets & Animals,12383290,38038.5,4
2018-06-10,Science & Technology,24881511,69635.625,8
2018-06-10,Sports,17810525,84297.0,6
2018-06-10,Travel & Events,1136000,29253.0,1
2018-06-11,Comedy,45237143,99126.82352941176,17
2018-06-11,Education,3628266,49511.75,4
2018-06-11,Entertainment,182521448,81780.78,50
2018-06-11,Film & Animation,88992878,125683.5,16
2018-06-11,Gaming,36106492,121648.9,10
2018-06-11,Howto & Style,40016010,98530.88888888889,18
2018-06-11,Music,472888411,296271.137254902,51
2018-06-11,News & Politics,4612670,21711.333333333332,3
2018-06-11,People & Blogs,68603868,294431.25,12
2018-06-11,Pets & Animals,12467009,38225.0,4
2018-06-11,Science & Technology,24944426,69764.125,8
2018-06-11,Sports,18307993,84886.16666666667,6
2018-06-11,Travel & Events,1153586,29513.0,1
2018-06-12,Comedy,33990075,92618.58823529411,17
2018-06-12,Education,3706554,50030.75,4
2018-06-12,Entertainment,165988364,78212.5625,48
2018-06-12,Film & Animation,96175104,138858.5625,16
2018-06-12,Gaming,63375300,106915.55555555556,18
2018-06-12,Howto & Style,37106644,98308.6,15
2018-06-12,Music,475275963,311677.14,50
2018-06-12,News & Politics,3178230,24300.0,2
2018-06-12,People & Blogs,73000392,281269.0,13
2018-06-12,Pets & Animals,12619134,38556.0,4
2018-06-12,Science & Technology,15233793,55214.0,6
2018-06-12,Sports,18400504,85252.83333333333,6
2018-06-12,Travel & Events,1178170,29940.0,1
2018-06-13,Comedy,29961147,89052.86666666667,15
2018-06-13,Education,4301154,54089.25,4
2018-06-13,Entertainment,174233775,80591.6875,48
2018-06-13,Film & Animation,84305835,126951.4,15
2018-06-13,Gaming,68996104,94547.45,20
2018-06-13,Howto & Style,38369959,93906.5625,16
2018-06-13,Music,504521042,319193.8823529412,51
2018-06-13,News & Politics,3479848,25937.0,2
2018-06-13,People & Blogs,74281829,283688.46153846156,13
2018-06-13,Pets & Animals,12761173,38841.5,4
2018-06-13,Science & Technology,15288231,55411.666666666664,6
2018-06-13,Sports,17843901,93855.8,5
2018-06-13,Travel & Events,1199665,30320.0,1
2018-06-14,Comedy,28430842,74927.28571428571,14
2018-06-14,Education,4348193,54380.75,4
2018-06-14,Entertainment,173378764,76485.21276595745,47
2018-06-14,Film & Animation,77600003,119751.53333333334,15
2018-06-14,Gaming,84262936,101480.95454545454,22
2018-06-14,Howto & Style,37831670,85944.38888888889,18
2018-06-14,Music,494601305,325593.8367346939,49
2018-06-14,News & Politics,3649404,26733.0,2
2018-06-14,People & Blogs,71495755,278495.6923076923,13
2018-06-14,Pets & Animals,12887220,39073.5,4
2018-06-14,Science & Technology,15347948,55588.0,6
2018-06-14,Sports,17944642,94349.0,5
2018-06-14,Travel & Events,1224103,30720.0,1
